#	Country	Total Cases	New Cases	Total Deaths	New Deaths	Total Recover	New Recorver	Active Cases	Serious Critical	Cases/1M pop	Deaths/1M pop	Total tests	Tests/1M pop	Population	Continent
167	Brunei	15,111	+18	97		14,565	+58	449		34,079	219	623,500	1,406,126	443,417	Asia
168	Equatorial Guinea	13,592		175		13,343		74	1	9,258	119	242,340	165,066	1,468,144	Africa
169	Djibouti	13,504		186		13,294	+1	24		13,392	184	247,016	244,969	1,008,355	Africa
170	Saint Lucia	13,017	+17	280		12,614	+7	123	9	70,432	1,515	100,538	543,987	184,817	North America
171	South Sudan	12,758		133		12,463		162	2	1,121	12	267,531	23,509	11,379,707	Africa
172	Hong Kong	12,440	+3	213		12,140	+4	87		1,640	28	28,195,188	3,718,109	7,583,206	Asia
173	New Caledonia	12,185	+26	276		11,604	+13	305	11	42,106	954	42,756	147,746	289,388	Australia/Oceania
174	New Zealand	11,723	+147	44		5,671	+17	6,008	64	2,344	9	4,941,226	987,830	5,002,100	Australia/Oceania
175	CAR	11,708		101		6,859		4,748	2	2,366	20	60,228	12,170	4,948,696	Africa
176	Isle of Man	11,486	+147	66		10,624	+102	796	1	134,071	770	133,676	1,560,341	85,671	Europe
177	Yemen	10,006	+2	1,950		6,892	+5	1,164	23	325	63	265,253	8,624	30,755,787	Asia
178	Gambia	9,992		342		9,640		10	1	3,977	136	125,061	49,772	2,512,699	Africa
179	Eritrea	7,393	+35	60		7,131	+35	202		2,045	17	23,693	6,552	3,615,964	Africa
180	Cayman Islands	7,324	+250	6	+1	3,452	+462	3,866	20	109,614	90	206,486	3,090,368	66,816	North America
181	Gibraltar	7,292	+44	98		6,698		496	3	216,528	2,910	417,197	12,388,188	33,677	Europe
182	Niger	7,007		259		6,613		135	2	275	10	188,729	7,417	25,444,849	Africa
183	Guinea-Bissau	6,442	+2	148		6,275	+4	19		3,167	73	107,174	52,696	2,033,827	Africa
184	Sierra Leone	6,402		121		N/A	N/A	N/A		780	15	160,729	19,585	8,206,647	Africa
185	Dominica	6,028		38		5,615		375		83,444	526	109,026	1,509,219	72,240	North America
186	San Marino	5,979		93		5,610		276	2	175,688	2,733	90,716	2,665,609	34,032	Europe
187	Grenada	5,897	+3	200		5,624		73	2	52,065	1,766	87,509	772,625	113,262	North America
188	Liberia	5,824		287		5,523		14	2	1,114	55	128,246	24,540	5,225,915	Africa
189	Bermuda	5,748		106		5,609		33	2	92,782	1,711	646,478	10,435,143	61,952	North America
190	Chad	5,701		181	+6	4,874		646		334	11	157,235	9,199	17,092,497	Africa
191	St. Vincent Grenadines	5,562	+37	74		4,992	+1	496	7	49,910	664	90,554	812,581	111,440	North America
192	Liechtenstein	4,696	+63	61		4,246	+40	389	7	122,665	1,593	80,413	2,100,488	38,283	Europe
193	Sint Maarten	4,593	+5	75		4,490	+2	28	10	105,426	1,722	62,056	1,424,414	43,566	North America
194	Comoros	4,508	+7	150		4,298	+2	60		5,032	167			895,824	Africa
195	Antigua and Barbuda	4,141		117		4,018		6	11	41,795	1,181	17,782	179,475	99,078	North America
196	Saint Martin	3,973	+24	56		1,399		2,518	7	100,328	1,414	54,303	1,371,288	39,600	North America
197	Monaco	3,797	+30	36		3,610	+25	151	1	95,797	908	54,960	1,386,618	39,636	Europe
198	Sao Tome and Principe	3,731		56		3,675		0		16,588	249	14,689	65,307	224,922	Africa
