#	Country,Other	TotalCases	NewCases	TotalDeaths	NewDeaths	TotalRecovered	NewRecovered	ActiveCases	Serious,Critical	Tot Cases/1M pop	Deaths/1M pop	TotalTests	Tests/1M pop	Population	Continent
141.0	New Caledonia	59616	194	305 		57445	337	1866	25	205459	1051	98964	341067	290160 	Australia/Oceania
142.0	Mauritania	58660	1	981 		57659		20	30	12077	202	763393	157171	4857077 	Africa
143.0	Barbados	57230	128	326 		55850	302	1054		198734	1132	599379	2081372	287973 	North America
144.0	Belize	57096	25	652 		56032	30	412	6	139298	1591	512376	1250051	409884 	North America
145.0	Cabo Verde	55911	4	401 		55453		57	23	98740	708	400982	708143	566244 	Africa
146.0	Syria	55431	32	3118 	1	50181	90	2132		3042	171	146269	8027	18222247 	Asia
147.0	Gabon	47570		303 		47244		23		20550	131	1584243	684374	2314878 	Africa
148.0	Papua New Guinea	41533		639 		39905		989	7	4497	69	249149	26979	9234779 	Australia/Oceania
149.0	Seychelles	39761	156	163 		39367	155	231		400087	1640			99381 	Africa
150.0	Curaçao	39459		265 		38760		434	3	238808	1604	494095	2990292	165233 	North America
151.0	Andorra	38794		152 		37925		717	14	500729	1962	249838	3224756	77475 	Europe
152.0	Burundi	38274		38 		773		37463		3064	3	345742	27678	12491691 	Africa
153.0	Togo	36860		272 		36542		46		4282	32	703340	81707	8608073 	Africa
154.0	Mayotte	36745		187 		2964		33594		129389	658	176919	622981	283988 	Africa
155.0	Guinea	36435		440 		35950		45	8	2652	32	660107	48052	13737322 	Africa
156.0	Mauritius	34426	70	934 		31050	272	2442		26993	732	358675	281236	1275353 	Africa
157.0	Faeroe Islands	34237		28 		7693		26516	5	696185	569	778000	15820082	49178 	Europe
158.0	Aruba	33796		212 		33522		62	4	314276	1971	177885	1654190	107536 	North America
159.0	Tanzania	33726		800 					7	539	13			62621418 	Africa
160.0	Bahamas	33198		773 		32112		313	92	83072	1934	223897	560265	399627 	North America
161.0	Lesotho	32775		697 		23900		8178		15096	321	415510	191383	2171097 	Africa
162.0	Haiti	30473	12	827 		26710	172	2936		2618	71	132422	11378	11638618 	North America
163.0	Mali	30428	5	726 		29585	2	117		1433	34	635567	29922	21240603 	Africa
164.0	Benin	26575		163 		25506		906	5	2099	13	604310	47726	12662109 	Africa
165.0	Somalia	26400		1348 		13182		11870		1586	81	400466	24058	16645675 	Africa
166.0	Isle of Man	25236	323	81 		23643	171	1512		294136	944	150753	1757089	85797 	Europe
167.0	Congo	24049		378 		20178		3493		4183	66	347815	60504	5748617 	Africa
168.0	Saint Lucia	22856	3	365 		22447	2	44	1	123511	1972	138196	746791	185053 	North America
169.0	Timor-Leste	22789		129 		22596		64	9	16743	95	252951	185846	1361081 	Asia
170.0	Taiwan	21402	39	853 		19303	56	1246		896	36	12126224	507586	23890010 	Asia
171.0	Burkina Faso	20751		375 		20309		67		949	17	248995	11382	21875982 	Africa
172.0	Bhutan	19435	783	7 		14112	274	5316	2	24725	9	2050791	2609019	786039 	Asia
173.0	Cayman Islands	19433		17 		8553		10863	2	289902	254	222773	3323333	67033 	North America
174.0	Nicaragua	18290	87	223 	1	4225		13842		2706	33			6758421 	North America
175.0	Tajikistan	17388		124 		17263		1		1756	13			9901289 	Asia
176.0	South Sudan	17067	3	138 		13507		3422	1	1495	12	349306	30596	11416628 	Africa
177.0	Gibraltar	15993	64	101 		15569	37	323	10	474936	2999	523368	15542199	33674 	Europe
178.0	Equatorial Guinea	15898		183 		15679		36	5	10733	124	294218	198637	1481183 	Africa
179.0	Djibouti	15568		189 		15376	14	3		15377	187	290949	287385	1012400 	Africa
180.0	San Marino	14726		112 		14340		274	4	432456	3289	140260	4118994	34052 	Europe
181.0	CAR	14649	329	113 		6859		7677	2	2946	23	81294	16349	4972354 	Africa
182.0	Liechtenstein	14424	189	79 		13780	154	565	7	376468	2062	80413	2098789	38314 	Europe
183.0	Grenada	13690		216 		13336		138	4	120714	1905	136411	1202823	113409 	North America
184.0	Bermuda	11989		125 		11607		257		193724	2020	820407	13256532	61887 	North America
185.0	Gambia	11973		365 		11591		17		4729	144	155686	61490	2531880 	Africa
186.0	Greenland	11895	16	20 		2761		9114	4	208915	351	164926	2896640	56937 	North America
187.0	Yemen	11793		2139 		8879		775	23	381	69	265253	8573	30941078 	Asia
188.0	Dominica	11529		62 		11142		325		159483	858	173956	2406363	72290 	North America
189.0	Saint Martin	9912		63 		1399		8450	7	249133	1583	112382	2824662	39786 	North America
190.0	Monaco	9901	74	52 		9571	38	278	4	249301	1309	54960	1383860	39715 	Europe
191.0	Eritrea	9722		103 		9617		2		2678	28	23693	6527	3629780 	Africa
192.0	Sint Maarten	9629		85 		9504	10	40	10	220328	1945	62056	1419948	43703 	North America
193.0	Solomon Islands	9412	288	125 	5	2121	261	7166	4	13155	175	5117	7152	715474 	Australia/Oceania
194.0	Niger	8781		308 		8461		12	1	342	12	233804	9100	25692948 	Africa
195.0	Guinea-Bissau	8071	3	169 	1	7077	10	825	6	3943	83	126481	61790	2046953 	Africa
196.0	Comoros	8069		160 		7887		22		8955	178			901048 	Africa
197.0	Caribbean Netherlands	7739	86	31 		7609	43	99		290536	1164	30126	1130983	26637 	North America
198.0	Sierra Leone	7670	2	125 						929	15	259958	31501	8252385 	Africa
